State,County,Topic,Age,LocationID,Data_Value,Low_Bound,Up_Bound
AL,Randolph,Coronary Heart Disease,Ages 35-64 years,22220,2644.5,2168.7,3241.9
AL,Randolph,Coronary Heart Disease,Ages 65 years and older,22220,18883.8,16374.8,21685.3
AL,Randolph,Stroke,Ages 35-64 years,22220,561.4,446.5,724.3
AL,Randolph,Stroke,Ages 65 years and older,22220,7571.0,6366.2,9101.2
AL,Russell,Coronary Heart Disease,Ages 35-64 years,22260,1320.1,1103.6,1583.3
AL,Russell,Coronary Heart Disease,Ages 65 years and older,22260,12519.2,10859.5,14314.2
AL,Russell,Stroke,Ages 35-64 years,22260,702.9,572.9,877.1
AL,Russell,Stroke,Ages 65 years and older,22260,7789.0,6711.6,9047.3
AL,Shelby,Coronary Heart Disease,Ages 35-64 years,22340,753.8000000000001,630.9,891.0
AL,Shelby,Coronary Heart Disease,Ages 65 years and older,22340,10777.8,9534.4,12173.9
AL,Shelby,Stroke,Ages 35-64 years,22340,289.6,232.0,354.3
AL,Shelby,Stroke,Ages 65 years and older,22340,7074.2,6182.8,8116.5
AL,St. Clair,Coronary Heart Disease,Ages 35-64 years,22300,2013.9,1715.3,2366.7
AL,St. Clair,Coronary Heart Disease,Ages 65 years and older,22300,15609.6,13908.7,17656.8
AL,St. Clair,Stroke,Ages 35-64 years,22300,480.5,393.1,590.7
AL,St. Clair,Stroke,Ages 65 years and older,22300,8238.1,7186.5,9436.4
AL,Sumter,Coronary Heart Disease,Ages 35-64 years,22380,1592.3,1224.0,2001.1
AL,Sumter,Coronary Heart Disease,Ages 65 years and older,22380,10881.7,9012.2,12833.9
AL,Sumter,Stroke,Ages 35-64 years,22380,809.6,628.2,1063.4
AL,Sumter,Stroke,Ages 65 years and older,22380,7027.8,5775.3,8255.9
AL,Talladega,Coronary Heart Disease,Ages 35-64 years,22420,1424.6,1195.5,1690.8
AL,Talladega,Coronary Heart Disease,Ages 65 years and older,22420,12440.4,11027.4,14079.800000000001
AL,Talladega,Stroke,Ages 35-64 years,22420,665.5,547.7,821.5
AL,Talladega,Stroke,Ages 65 years and older,22420,8584.2,7496.1,9806.1
AL,Tallapoosa,Coronary Heart Disease,Ages 35-64 years,22460,1426.0,1169.0,1710.7
AL,Tallapoosa,Coronary Heart Disease,Ages 65 years and older,22460,15815.0,13954.9,18091.8
AL,Tallapoosa,Stroke,Ages 35-64 years,22460,517.4,419.4,644.5
AL,Tallapoosa,Stroke,Ages 65 years and older,22460,7293.3,6299.7,8519.9
AL,Tuscaloosa,Coronary Heart Disease,Ages 35-64 years,22500,1386.6,1192.4,1605.6
AL,Tuscaloosa,Coronary Heart Disease,Ages 65 years and older,22500,11492.4,10327.0,12787.6
AL,Tuscaloosa,Stroke,Ages 35-64 years,22500,550.8,462.7,657.7
AL,Tuscaloosa,Stroke,Ages 65 years and older,22500,8058.9,7185.4,9089.4
AL,Walker,Coronary Heart Disease,Ages 35-64 years,22540,2184.1,1858.9,2539.3
AL,Walker,Coronary Heart Disease,Ages 65 years and older,22540,15365.9,13627.8,17194.0
AL,Walker,Stroke,Ages 35-64 years,22540,536.4,441.9,646.0
AL,Walker,Stroke,Ages 65 years and older,22540,6911.4,6024.0,7889.1
AL,Washington,Coronary Heart Disease,Ages 35-64 years,22580,1770.8,1406.9,2295.3
AL,Washington,Coronary Heart Disease,Ages 65 years and older,22580,15449.8,12996.8,18411.6
AL,Washington,Stroke,Ages 35-64 years,22580,578.9,442.40000000000003,767.0
AL,Washington,Stroke,Ages 65 years and older,22580,7735.9,6169.8,9418.0
AL,Wilcox,Coronary Heart Disease,Ages 35-64 years,22620,1422.8,1089.8,1971.2
AL,Wilcox,Coronary Heart Disease,Ages 65 years and older,22620,10860.7,9008.1,12818.0
AL,Wilcox,Stroke,Ages 35-64 years,22620,732.9,539.4,1053.7
AL,Wilcox,Stroke,Ages 65 years and older,22620,7803.3,6464.0,9313.9
AL,Winston,Coronary Heart Disease,Ages 35-64 years,22660,1534.9,1234.7,1925.7
AL,Winston,Coronary Heart Disease,Ages 65 years and older,22660,12400.4,10359.3,14896.8
AL,Winston,Stroke,Ages 35-64 years,22660,474.0,373.0,597.7
AL,Winston,Stroke,Ages 65 years and older,22660,6644.3,5547.1,8052.5
AR,Arkansas,Coronary Heart Disease,Ages 35-64 years,100020,2705.8,2230.9,3243.8
AR,Arkansas,Coronary Heart Disease,Ages 65 years and older,100020,22830.2,19947.4,26106.5
AR,Arkansas,Stroke,Ages 35-64 years,100020,884.9,689.1,1110.3999999999999
AR,Arkansas,Stroke,Ages 65 years and older,100020,8439.8,7280.4,9807.9
AR,Ashley,Coronary Heart Disease,Ages 35-64 years,100060,3111.1,2554.7,3788.5
AR,Ashley,Coronary Heart Disease,Ages 65 years and older,100060,22921.5,19858.5,26722.1
AR,Ashley,Stroke,Ages 35-64 years,100060,829.4,664.4,1035.7
AR,Ashley,Stroke,Ages 65 years and older,100060,10908.4,9307.4,12954.2
AR,Baxter,Coronary Heart Disease,Ages 35-64 years,100100,1862.1,1546.3,2227.9
AR,Baxter,Coronary Heart Disease,Ages 65 years and older,100100,14076.6,12449.4,15891.5
AR,Baxter,Stroke,Ages 35-64 years,100100,378.1,301.6,469.6
AR,Baxter,Stroke,Ages 65 years and older,100100,7966.0,6928.0,9125.0
AR,Benton,Coronary Heart Disease,Ages 35-64 years,100140,1642.6,1442.2,1867.4
AR,Benton,Coronary Heart Disease,Ages 65 years and older,100140,19444.9,17812.3,21225.3
AR,Benton,Stroke,Ages 35-64 years,100140,299.4,247.1,365.3
AR,Benton,Stroke,Ages 65 years and older,100140,6375.1,5680.2,7138.9
AR,Boone,Coronary Heart Disease,Ages 35-64 years,100180,1964.4,1610.2,2398.1
AR,Boone,Coronary Heart Disease,Ages 65 years and older,100180,24450.8,21535.5,27854.3
AR,Boone,Stroke,Ages 35-64 years,100180,355.8,272.2,447.09999999999997
AR,Boone,Stroke,Ages 65 years and older,100180,6810.7,5800.1,8009.7
AR,Bradley,Coronary Heart Disease,Ages 35-64 years,100220,2994.6,2396.1,3788.1
AR,Bradley,Coronary Heart Disease,Ages 65 years and older,100220,28369.6,24255.2,33146.0
AR,Bradley,Stroke,Ages 35-64 years,100220,781.0,581.5,1004.0
AR,Bradley,Stroke,Ages 65 years and older,100220,9479.8,7969.4,11464.6
AR,Calhoun,Coronary Heart Disease,Ages 35-64 years,100260,2039.4,1579.8,2627.2
AR,Calhoun,Coronary Heart Disease,Ages 65 years and older,100260,15707.0,12877.9,19128.8
AR,Calhoun,Stroke,Ages 35-64 years,100260,520.6,405.4,655.6
AR,Calhoun,Stroke,Ages 65 years and older,100260,7574.3,5982.1,9188.5
AR,Carroll,Coronary Heart Disease,Ages 35-64 years,100300,1815.5,1463.6,2233.0
AR,Carroll,Coronary Heart Disease,Ages 65 years and older,100300,15297.3,13278.3,17622.2
AR,Carroll,Stroke,Ages 35-64 years,100300,317.6,248.8,411.7
AR,Carroll,Stroke,Ages 65 years and older,100300,7963.1,6736.1,9252.6
AR,Chicot,Coronary Heart Disease,Ages 35-64 years,100340,3189.8,2637.3,3872.6
AR,Chicot,Coronary Heart Disease,Ages 65 years and older,100340,26481.9,22777.4,30688.5
AR,Chicot,Stroke,Ages 35-64 years,100340,745.2,585.3,940.3
AR,Chicot,Stroke,Ages 65 years and older,100340,7025.8,5961.599999999999,8255.2
AR,Clark,Coronary Heart Disease,Ages 35-64 years,100380,1994.6,1592.9,2473.7
AR,Clark,Coronary Heart Disease,Ages 65 years and older,100380,20757.6,17868.0,23891.0
AR,Clark,Stroke,Ages 35-64 years,100380,580.9,456.7,730.1999999999999
AR,Clark,Stroke,Ages 65 years and older,100380,8213.9,6851.4,9715.3
AR,Clay,Coronary Heart Disease,Ages 35-64 years,100420,3035.1,2416.9,3797.5
AR,Clay,Coronary Heart Disease,Ages 65 years and older,100420,26952.8,23247.7,31253.0
AR,Clay,Stroke,Ages 35-64 years,100420,553.0,429.1,724.2
AR,Clay,Stroke,Ages 65 years and older,100420,8796.2,7339.5,10522.1
AR,Cleburne,Coronary Heart Disease,Ages 35-64 years,100460,1825.8,1450.0,2260.1
AR,Cleburne,Coronary Heart Disease,Ages 65 years and older,100460,16936.6,14633.2,19672.4
AR,Cleburne,Stroke,Ages 35-64 years,100460,454.0,351.2,608.8
AR,Cleburne,Stroke,Ages 65 years and older,100460,8437.5,7221.5,10024.8
AR,Cleveland,Coronary Heart Disease,Ages 35-64 years,100500,2418.7,1928.3,3070.4
AR,Cleveland,Coronary Heart Disease,Ages 65 years and older,100500,18945.7,16167.4,22157.8
AR,Cleveland,Stroke,Ages 35-64 years,100500,680.6,546.5,883.4
AR,Cleveland,Stroke,Ages 65 years and older,100500,8933.7,7552.8,10547.5
AR,Columbia,Coronary Heart Disease,Ages 35-64 years,100540,1830.6,1504.6,2235.9
AR,Columbia,Coronary Heart Disease,Ages 65 years and older,100540,20684.1,18051.4,23804.0
AR,Columbia,Stroke,Ages 35-64 years,100540,822.3,664.0,1063.1
AR,Columbia,Stroke,Ages 65 years and older,100540,10120.5,8700.2,11853.0
AR,Conway,Coronary Heart Disease,Ages 35-64 years,100580,2183.8,1661.8,2800.9
AR,Conway,Coronary Heart Disease,Ages 65 years and older,100580,15164.6,12917.9,17757.1
AR,Conway,Stroke,Ages 35-64 years,100580,489.6,326.3,677.4
AR,Conway,Stroke,Ages 65 years and older,100580,10037.4,8521.1,11893.8
AR,Craighead,Coronary Heart Disease,Ages 35-64 years,100620,2325.7,1969.4,2700.2999999999997
AR,Craighead,Coronary Heart Disease,Ages 65 years and older,100620,17562.5,15664.9,19669.4
AR,Craighead,Stroke,Ages 35-64 years,100620,505.7,408.1,629.6
AR,Craighead,Stroke,Ages 65 years and older,100620,9890.4,8662.6,11238.1
AR,Crawford,Coronary Heart Disease,Ages 35-64 years,100660,2582.1,2179.9,3050.9
AR,Crawford,Coronary Heart Disease,Ages 65 years and older,100660,25237.8,22385.8,28429.1
AR,Crawford,Stroke,Ages 35-64 years,100660,441.8,357.7,559.4
AR,Crawford,Stroke,Ages 65 years and older,100660,6475.8,5617.8,7432.5
AR,Crittenden,Coronary Heart Disease,Ages 35-64 years,100700,3014.9,2561.7999999999997,3557.5
AR,Crittenden,Coronary Heart Disease,Ages 65 years and older,100700,22172.399999999998,19611.5,25348.4
AR,Crittenden,Stroke,Ages 35-64 years,100700,700.0,550.3,861.6
AR,Crittenden,Stroke,Ages 65 years and older,100700,6917.5,5869.2,8153.2
AR,Cross,Coronary Heart Disease,Ages 35-64 years,100740,2544.1,2026.0,3233.3
AR,Cross,Coronary Heart Disease,Ages 65 years and older,100740,18722.0,15999.6,21766.8
AR,Cross,Stroke,Ages 35-64 years,100740,747.1999999999999,570.1,949.8
AR,Cross,Stroke,Ages 65 years and older,100740,10083.2,8446.7,11847.0
AR,Dallas,Coronary Heart Disease,Ages 35-64 years,100780,2407.3,1832.7,3147.9
AR,Dallas,Coronary Heart Disease,Ages 65 years and older,100780,16904.3,14229.2,20125.1
AR,Dallas,Stroke,Ages 35-64 years,100780,691.7,502.3,903.8
AR,Dallas,Stroke,Ages 65 years and older,100780,9874.5,8113.0,12086.8
AR,Desha,Coronary Heart Disease,Ages 35-64 years,100820,5005.3,4123.4,6091.0
AR,Desha,Coronary Heart Disease,Ages 65 years and older,100820,34312.1,29610.6,39340.7
AR,Desha,Stroke,Ages 35-64 years,100820,775.9,620.3,968.2
AR,Desha,Stroke,Ages 65 years and older,100820,9461.5,7935.9,11127.1
AR,Drew,Coronary Heart Disease,Ages 35-64 years,100860,2352.7,1913.4,2925.0
AR,Drew,Coronary Heart Disease,Ages 65 years and older,100860,18603.6,15738.0,21872.2
AR,Drew,Stroke,Ages 35-64 years,100860,592.3,481.9,734.6
AR,Drew,Stroke,Ages 65 years and older,100860,7330.9,5971.9,9227.1
AR,Faulkner,Coronary Heart Disease,Ages 35-64 years,100900,1491.7,1254.8,1767.7
AR,Faulkner,Coronary Heart Disease,Ages 65 years and older,100900,13188.3,11636.5,14927.4
AR,Faulkner,Stroke,Ages 35-64 years,100900,468.4,384.3,571.5
AR,Faulkner,Stroke,Ages 65 years and older,100900,8905.9,7767.8,10169.3
AR,Franklin,Coronary Heart Disease,Ages 35-64 years,100940,2809.7,2270.6,3473.7
AR,Franklin,Coronary Heart Disease,Ages 65 years and older,100940,21196.6,18052.0,24525.3
AR,Franklin,Stroke,Ages 35-64 years,100940,447.0,343.3,590.9
AR,Franklin,Stroke,Ages 65 years and older,100940,7244.8,5928.7,8815.7
AR,Fulton,Coronary Heart Disease,Ages 35-64 years,100980,2294.7,1772.6,2917.4
AR,Fulton,Coronary Heart Disease,Ages 65 years and older,100980,17533.3,14956.0,20378.5
AR,Fulton,Stroke,Ages 35-64 years,100980,393.3,280.3,530.9
AR,Fulton,Stroke,Ages 65 years and older,100980,6089.3,5088.6,7249.9
AR,Garland,Coronary Heart Disease,Ages 35-64 years,101020,1958.5,1667.3,2285.8
AR,Garland,Coronary Heart Disease,Ages 65 years and older,101020,16524.9,14901.2,18233.0
AR,Garland,Stroke,Ages 35-64 years,101020,443.4,362.7,539.1
AR,Garland,Stroke,Ages 65 years and older,101020,7515.0,6610.4,8484.2
AR,Grant,Coronary Heart Disease,Ages 35-64 years,101060,1627.0,1285.0,2010.3
AR,Grant,Coronary Heart Disease,Ages 65 years and older,101060,16469.5,14189.1,19544.1
AR,Grant,Stroke,Ages 35-64 years,101060,451.5,327.2,570.1
AR,Grant,Stroke,Ages 65 years and older,101060,9036.0,7458.4,10948.0
AR,Greene,Coronary Heart Disease,Ages 35-64 years,101100,2449.0,2035.5,2940.9
AR,Greene,Coronary Heart Disease,Ages 65 years and older,101100,24490.8,21379.5,27658.7
AR,Greene,Stroke,Ages 35-64 years,101100,558.6999999999999,450.9,709.1
AR,Greene,Stroke,Ages 65 years and older,101100,9086.9,7816.099999999999,10515.0
AR,Hempstead,Coronary Heart Disease,Ages 35-64 years,101140,2768.1,2221.7,3367.6
AR,Hempstead,Coronary Heart Disease,Ages 65 years and older,101140,27243.5,23801.2,31071.6
AR,Hempstead,Stroke,Ages 35-64 years,101140,673.1,530.2,840.7
AR,Hempstead,Stroke,Ages 65 years and older,101140,9106.8,7775.6,10794.800000000001
AR,Hot Spring,Coronary Heart Disease,Ages 35-64 years,101180,1959.4,1577.8,2439.9
AR,Hot Spring,Coronary Heart Disease,Ages 65 years and older,101180,18387.8,16012.5,21083.4
AR,Hot Spring,Stroke,Ages 35-64 years,101180,466.6,359.8,609.3
AR,Hot Spring,Stroke,Ages 65 years and older,101180,8868.7,7504.6,10252.7
AR,Howard,Coronary Heart Disease,Ages 35-64 years,101220,2412.1,1974.8,2981.3
AR,Howard,Coronary Heart Disease,Ages 65 years and older,101220,23319.100000000002,19982.3,27650.7
AR,Howard,Stroke,Ages 35-64 years,101220,536.6,406.8,679.0
AR,Howard,Stroke,Ages 65 years and older,101220,9129.1,7803.5,10852.4
AR,Independence,Coronary Heart Disease,Ages 35-64 years,101260,2464.0,2035.0,2964.5
AR,Independence,Coronary Heart Disease,Ages 65 years and older,101260,22614.9,19952.2,25750.8
AR,Independence,Stroke,Ages 35-64 years,101260,413.6,330.5,519.3
AR,Independence,Stroke,Ages 65 years and older,101260,6769.099999999999,5731.8,8064.0
AR,Izard,Coronary Heart Disease,Ages 35-64 years,101300,2271.0,1802.9,2896.0
AR,Izard,Coronary Heart Disease,Ages 65 years and older,101300,16145.7,13667.0,18999.2
AR,Izard,Stroke,Ages 35-64 years,101300,352.7,251.7,476.7
AR,Izard,Stroke,Ages 65 years and older,101300,6440.7,5408.900000000001,7783.7
AR,Jackson,Coronary Heart Disease,Ages 35-64 years,101340,3033.6,2497.7,3701.5
AR,Jackson,Coronary Heart Disease,Ages 65 years and older,101340,23454.4,20462.6,27116.4
AR,Jackson,Stroke,Ages 35-64 years,101340,593.1,472.4,734.7
AR,Jackson,Stroke,Ages 65 years and older,101340,8785.3,7514.5,10239.3
AR,Jefferson,Coronary Heart Disease,Ages 35-64 years,101380,2653.7,2276.7,3090.3
AR,Jefferson,Coronary Heart Disease,Ages 65 years and older,101380,22071.6,19825.6,24528.5
AR,Jefferson,Stroke,Ages 35-64 years,101380,784.5,650.3000000000001,959.1
AR,Jefferson,Stroke,Ages 65 years and older,101380,7809.099999999999,6828.6,8944.0
AR,Johnson,Coronary Heart Disease,Ages 35-64 years,101420,1821.1,1445.2,2287.3
AR,Johnson,Coronary Heart Disease,Ages 65 years and older,101420,18025.5,15467.4,20927.5
AR,Johnson,Stroke,Ages 35-64 years,101420,514.7,394.3,652.4
AR,Johnson,Stroke,Ages 65 years and older,101420,7551.5,6375.1,9074.4
AR,Lafayette,Coronary Heart Disease,Ages 35-64 years,101460,2712.6,2148.0,3417.9
AR,Lafayette,Coronary Heart Disease,Ages 65 years and older,101460,22253.5,18932.8,26540.6
AR,Lafayette,Stroke,Ages 35-64 years,101460,770.5,577.7,983.1
AR,Lafayette,Stroke,Ages 65 years and older,101460,7111.4,5839.1,8377.3
AR,Lawrence,Coronary Heart Disease,Ages 35-64 years,101500,2107.3,1709.2,2618.3
AR,Lawrence,Coronary Heart Disease,Ages 65 years and older,101500,18189.0,15567.0,21089.9
AR,Lawrence,Stroke,Ages 35-64 years,101500,413.7,291.9,549.0
AR,Lawrence,Stroke,Ages 65 years and older,101500,6651.3,5587.4,7877.0
AR,Lee,Coronary Heart Disease,Ages 35-64 years,101540,3826.1,3102.7,4850.2
AR,Lee,Coronary Heart Disease,Ages 65 years and older,101540,20483.6,17171.4,24389.6
AR,Lee,Stroke,Ages 35-64 years,101540,677.9,522.2,889.1
AR,Lee,Stroke,Ages 65 years and older,101540,6422.2,5250.1,7762.7
AR,Lincoln,Coronary Heart Disease,Ages 35-64 years,101580,2566.9,2051.0,3209.8
AR,Lincoln,Coronary Heart Disease,Ages 65 years and older,101580,22750.3,19155.0,27095.5
AR,Lincoln,Stroke,Ages 35-64 years,101580,630.1,481.3,845.3
AR,Lincoln,Stroke,Ages 65 years and older,101580,6288.5,5193.9,7596.2
AR,Little River,Coronary Heart Disease,Ages 35-64 years,101620,2433.6,1949.6,3057.4
AR,Little River,Coronary Heart Disease,Ages 65 years and older,101620,21902.5,18637.8,25496.6
AR,Little River,Stroke,Ages 35-64 years,101620,539.7,416.1,692.3
AR,Little River,Stroke,Ages 65 years and older,101620,8436.2,7045.3,10389.7
AR,Logan,Coronary Heart Disease,Ages 35-64 years,101660,2704.9,2232.5,3318.7
AR,Logan,Coronary Heart Disease,Ages 65 years and older,101660,21160.2,18474.3,24164.3
AR,Logan,Stroke,Ages 35-64 years,101660,466.6,355.0,590.9
AR,Logan,Stroke,Ages 65 years and older,101660,7459.0,6372.2,8705.7
AR,Lonoke,Coronary Heart Disease,Ages 35-64 years,101700,1784.1,1502.3,2140.9
AR,Lonoke,Coronary Heart Disease,Ages 65 years and older,101700,15357.7,13436.3,17516.3
AR,Lonoke,Stroke,Ages 35-64 years,101700,512.0,410.8,635.8
AR,Lonoke,Stroke,Ages 65 years and older,101700,8329.9,7218.6,9759.7
AR,Madison,Coronary Heart Disease,Ages 35-64 years,101740,2237.9,1834.0,2740.0
AR,Madison,Coronary Heart Disease,Ages 65 years and older,101740,18038.6,15647.4,21011.8
AR,Madison,Stroke,Ages 35-64 years,101740,326.6,258.3,414.2
AR,Madison,Stroke,Ages 65 years and older,101740,6550.4,5603.7,7685.3
AR,Marion,Coronary Heart Disease,Ages 35-64 years,101780,2067.7,1625.5,2628.3
AR,Marion,Coronary Heart Disease,Ages 65 years and older,101780,15619.9,13370.5,18415.3
AR,Marion,Stroke,Ages 35-64 years,101780,342.1,237.5,478.5
AR,Marion,Stroke,Ages 65 years and older,101780,6865.6,5879.6,8171.9
AR,Miller,Coronary Heart Disease,Ages 35-64 years,101820,1878.5,1557.1,2268.9
AR,Miller,Coronary Heart Disease,Ages 65 years and older,101820,15166.9,13296.5,17121.9
AR,Miller,Stroke,Ages 35-64 years,101820,577.0,469.0,722.3
AR,Miller,Stroke,Ages 65 years and older,101820,8718.8,7594.3,10078.3
AR,Mississippi,Coronary Heart Disease,Ages 35-64 years,101860,3737.7,3203.3,4366.2
AR,Mississippi,Coronary Heart Disease,Ages 65 years and older,101860,31087.3,27986.7,34498.5
AR,Mississippi,Stroke,Ages 35-64 years,101860,730.9,594.3,919.0
AR,Mississippi,Stroke,Ages 65 years and older,101860,7701.2,6701.2,8841.3
AR,Monroe,Coronary Heart Disease,Ages 35-64 years,101900,3808.0,3003.3,4862.5
AR,Monroe,Coronary Heart Disease,Ages 65 years and older,101900,26626.7,22464.8,31420.5
AR,Monroe,Stroke,Ages 35-64 years,101900,819.9,622.7,1077.2
AR,Monroe,Stroke,Ages 65 years and older,101900,9233.0,7549.2,11156.9
AR,Montgomery,Coronary Heart Disease,Ages 35-64 years,101940,1526.0,1195.8,1899.5
AR,Montgomery,Coronary Heart Disease,Ages 65 years and older,101940,14555.3,12019.6,17649.7
AR,Montgomery,Stroke,Ages 35-64 years,101940,445.7,361.3,557.8
AR,Montgomery,Stroke,Ages 65 years and older,101940,9117.0,7577.7,11015.300000000001
AR,Nevada,Coronary Heart Disease,Ages 35-64 years,101980,2361.7,1832.1,3009.2
AR,Nevada,Coronary Heart Disease,Ages 65 years and older,101980,21146.3,17570.9,25069.1
AR,Nevada,Stroke,Ages 35-64 years,101980,908.4,648.0,1218.5
AR,Nevada,Stroke,Ages 65 years and older,101980,8616.1,7082.0,10425.9
AR,Newton,Coronary Heart Disease,Ages 35-64 years,102020,2124.6,1665.2,2685.7
AR,Newton,Coronary Heart Disease,Ages 65 years and older,102020,20996.7,17807.2,24800.9
AR,Newton,Stroke,Ages 35-64 years,102020,274.8,191.6,366.4
AR,Newton,Stroke,Ages 65 years and older,102020,6698.9,5295.900000000001,8153.1
AR,Ouachita,Coronary Heart Disease,Ages 35-64 years,102060,3258.9,2685.3,3913.8
AR,Ouachita,Coronary Heart Disease,Ages 65 years and older,102060,21878.6,19013.8,24996.6
AR,Ouachita,Stroke,Ages 35-64 years,102060,802.0,629.9,1007.2
AR,Ouachita,Stroke,Ages 65 years and older,102060,9174.3,7787.6,10654.5
AR,Perry,Coronary Heart Disease,Ages 35-64 years,102100,2096.8,1654.2,2646.4
AR,Perry,Coronary Heart Disease,Ages 65 years and older,102100,17929.4,15143.2,21925.2
AR,Perry,Stroke,Ages 35-64 years,102100,468.7,357.9,611.9
AR,Perry,Stroke,Ages 65 years and older,102100,8075.2,6663.2,10286.0
AR,Phillips,Coronary Heart Disease,Ages 35-64 years,102140,3432.2,2852.4,4099.4
AR,Phillips,Coronary Heart Disease,Ages 65 years and older,102140,22811.0,19885.8,26177.7
AR,Phillips,Stroke,Ages 35-64 years,102140,972.0,792.4,1212.8
AR,Phillips,Stroke,Ages 65 years and older,102140,9535.3,8156.3,11248.1
AR,Pike,Coronary Heart Disease,Ages 35-64 years,102180,1899.2,1503.7,2397.4
AR,Pike,Coronary Heart Disease,Ages 65 years and older,102180,17069.8,14420.0,20111.4
AR,Pike,Stroke,Ages 35-64 years,102180,472.7,362.5,611.1
AR,Pike,Stroke,Ages 65 years and older,102180,8046.3,6743.7,9593.7
AR,Poinsett,Coronary Heart Disease,Ages 35-64 years,102220,3269.5,2667.1,3950.9
AR,Poinsett,Coronary Heart Disease,Ages 65 years and older,102220,21119.4,18209.7,24427.2
AR,Poinsett,Stroke,Ages 35-64 years,102220,751.7,598.3,946.6
AR,Poinsett,Stroke,Ages 65 years and older,102220,9467.2,7894.0,11334.3
AR,Polk,Coronary Heart Disease,Ages 35-64 years,102260,2446.3,1988.1,2953.7
AR,Polk,Coronary Heart Disease,Ages 65 years and older,102260,23431.9,20420.7,26759.0
AR,Polk,Stroke,Ages 35-64 years,102260,399.3,316.3,508.3
AR,Polk,Stroke,Ages 65 years and older,102260,6161.2,5047.1,7297.8
AR,Pope,Coronary Heart Disease,Ages 35-64 years,102300,1952.3,1632.7,2337.8
AR,Pope,Coronary Heart Disease,Ages 65 years and older,102300,18240.9,16001.3,20589.1
AR,Pope,Stroke,Ages 35-64 years,102300,348.7,271.9,441.9
AR,Pope,Stroke,Ages 65 years and older,102300,8114.8,6932.2,9419.6
AR,Prairie,Coronary Heart Disease,Ages 35-64 years,102340,2408.6,1882.0,3042.0
AR,Prairie,Coronary Heart Disease,Ages 65 years and older,102340,18490.4,15475.3,22220.600000000002
AR,Prairie,Stroke,Ages 35-64 years,102340,582.4,427.2,749.6
AR,Prairie,Stroke,Ages 65 years and older,102340,7639.6,6350.4,9230.9
